n,running_fraction_heads
22687,0.49508529113589278
22688,0.49510754583921013
22689,0.49512979858081008
22690,0.49510797708241516
22691,0.49513022784363847
22692,0.49510840824960339
22693,0.4950865905785925
22694,0.49506477483035166
22695,0.49508702357347434
22696,0.49506520972858653
22697,0.49508745649204738
22698,0.49510970129526832
22699,0.4950878893343319
22700,0.49506607929515417
22701,0.49504427117748118
22702,0.49502246498105895
22703,0.49500066070563364
22704,0.4949788583509514
22705,0.49495705791675842
22706,0.49493525940280103
22707,0.49495750209186595
22708,0.49497974282191298
22709,0.49495794618873573
22710,0.49498018494055485
22711,0.49500242173396153
22712,0.49502465656921452
22713,0.49504688944657244
22714,0.49506912036629391
22715,0.49504732555580011
22716,0.49506955449903151
22717,0.49509178148523131
22718,0.49511400651465798
22719,0.49513622958756986
22720,0.49515845070422537
22721,0.49518066986488268
22722,0.49515887685943138
22723,0.49518109404568061
22724,0.49520330927653583
22725,0.49522552255225522
22726,0.4952477338730969
22727,0.49522594271131254
22728,0.49524815205913408
22729,0.49522636279642746
22730,0.49524857017157942
22731,0.4952707755928028
22732,0.49529297906035546
22733,0.49531518057449525
22734,0.49529339315562593
22735,0.49531559269848252
22736,0.49529380717804361
22737,0.49527202357391037
22738,0.49529422112762778
22739,0.49531641672896787
22740,0.49529463500439752
22741,0.49531682863550414
22742,0.49533902031483601
22743,0.49536121004265049
22744,0.49533943017938797
22745,0.49531765223125962
22746,0.49533983997186321
22747,0.49531806392051697
22748,0.49534024969228063
22749,0.49536243351356102
22750,0.49538461538461537
22751,0.49540679530570086
22752,0.49542897327707452
22753,0.49545114929899353
22754,0.49542937505493539
22755,0.49540760272467588
22756,0.49538583230796274
22757,0.49536406380454368
22758,0.49538623780648561
22759,0.4954084098598357
22760,0.49538664323374343
22761,0.49536487852027589
22762,0.4953431157191811
22763,0.49532135483020689
22764,0.49534352486382005
22765,0.49536569294970351
22766,0.49534393393657206
22767,0.4953221768348926
22768,0.49530042164441324
22769,0.49532258772892968
22770,0.49534475186649102
22771,0.49536691405735367
22772,0.49538907430177409
22773,0.4954112326000088
22774,0.4953894792307017
22775,0.49536772777167948
22776,0.49534597822269055
22777,0.49536813452166661
22778,0.49539028887523051
22779,0.49541244128363843
22780,0.49539069359086918
22781,0.49541284403669728
22782,0.49543499253796858
22783,0.49541324671904491
22784,0.49539150280898875
22785,0.49541364933070003
22786,0.49539190731150706
22787,0.49541405187168125
22788,0.49539231174302262
22789,0.4953705735223134
22790,0.49534883720930234
22791,0.49532710280373832
22792,0.49530537030537031
22793,0.49532751283288728
22794,0.49534965341756604
22795,0.4953717920596622
22796,0.49535006141428323
22797,0.49537219809624072
22798,0.49535046933941573
22799,0.49537260406158162
22800,0.49539473684210528
22801,0.49541686768124205
22802,0.49543899657924745
22803,0.49541726965750121
22804,0.49539554464129099
22805,0.49541767156325367
22806,0.49543979654476894
22807,0.49541807339851801
22808,0.49544019642230797
22809,0.49546231750624753
22810,0.49548443665059183
22811,0.495506553855596
22812,0.49548483254427494
22813,0.49546311313724628
22814,0.49544139563425965
22815,0.49546351084812623
22816,0.49544179523141657
22817,0.4954200815181663
22818,0.49544219475852397
22819,0.49542048293089092
22820,0.495398773006135
22821,0.49537706498400597
22822,0.49539917623345892
22823,0.49537747009595584
22824,0.49539957939011564
22825,0.49537787513691128
22826,0.49539998247612371
22827,0.49542208787838965
22828,0.49544419134396356
22829,0.49542248893950674
22830,0.49540078843626806
22831,0.49542288993035782
22832,0.49540119131044147
22833,0.49537949459116193
22834,0.49540159411404044
22835,0.49542369170133566
22836,0.49540199684708353
22837,0.49542409248149932
22838,0.49544618618092651
22839,0.49542449319147075
22840,0.49544658493870403
22841,0.49546867475154327
22842,0.49549076263024255
22843,0.49546907148798319
22844,0.49549115741551392
22845,0.49546946815495735
22846,0.49544778079313667
22847,0.49546986475248389
22848,0.4954919467787115
22849,0.49551402687207319
22850,0.49549234135667397
22851,0.49551441950024067
22852,0.49553649571153507
22853,0.49555856999081083
22854,0.49553688632186926
22855,0.49551520455042658
22856,0.49553727686384319
22857,0.4955155969724811
22858,0.49553766733747484
22859,0.49555973577146856
22860,0.49558180227471565
22861,0.49560386684746949
22862,0.49558218878488319
22863,0.49556051261864148
22864,0.49558257522743177
22865,0.49560463590640719
22866,0.49558296160237908
22867,0.49556128919403508
22868,0.49553961868112645
22869,0.49556167737985918
22870,0.49554000874508092
22871,0.49551834200515937
22872,0.49549667715984608
22873,0.49551873387837186
22874,0.4955407886683571
22875,0.49556284153005464
22876,0.49554117852771462
22877,0.49556322944442016
22878,0.49558527843342948
22879,0.49560732549499542
22880,0.49562937062937062
22881,0.49560770945325816
22882,0.49558605017043966
22883,0.49556439278066688
22884,0.49554273728369164
22885,0.49556478042385843
22886,0.49554312680241197
22887,0.49552147507318567
22888,0.49554351625305837
22889,0.49556555550701209
22890,0.49558759283529924
22891,0.49556594294700973
22892,0.49554429495020097
22893,0.49552264884462499
22894,0.49550100463003405
22895,0.49547936230618039
22896,0.49545772187281623
22897,0.49547975717342885
22898,0.49545811861297928
22899,0.49548015197170181
22900,0.49550218340611352
22901,0.49552421291646653
22902,0.49550257619421884
22903,0.49552460376369906
22904,0.49550296891372686
22905,0.49548133595284871
22906,0.49550336156465558
22907,0.49548173047540051
22908,0.49546010127466389
22909,0.49548212492906718
22910,0.4955041466608468
22911,0.49548251931386672
22912,0.49546089385474862
22913,0.49548291362981711
22914,0.49550493148293617
22915,0.49552694741435743
22916,0.49554896142433236
22917,0.49557097351311252
22918,0.4955493498560084
22919,0.4955713600069811
22920,0.49559336823734729
22921,0.49557174643340168
22922,0.49555012651601082
22923,0.4955285084849278
22924,0.49555051474437273
22925,0.49557251908396949
22926,0.49559452150396927
22927,0.49557290530815196
22928,0.49559490579204468
22929,0.49557329146495704
22930,0.49559529001308328
22931,0.49557367755440235
22932,0.49559567416710276
22933,0.49557406357650546
22934,0.49555245487049793
22935,0.49557444953128404
22936,0.49559644227415417
22937,0.49557483541875574
22938,0.49555323044729271
22939,0.49557522123893805
22940,0.49559721011333913
22941,0.4956191970707467
22942,0.4955975939325255
22943,0.49557599267750513
22944,0.49555439330543932
22945,0.49553279581608195
22946,0.49555478078968013
22947,0.4955331851658169
22948,0.49551159142408924
22949,0.49553357444768836
22950,0.49551198257080609
22951,0.49549039257548688
22952,0.49546880446148484
22953,0.49549078551823289
22954,0.4955127646597543
22955,0.49553474188629926
22956,0.49555671719811811
22957,0.49553513089689422
22958,0.49555710427737609
22959,0.49553551983971428
22960,0.49551393728222998
22961,0.4954923566046775
22962,0.49547077780681126
22963,0.49549274920524322
22964,0.49551471869012365
22965,0.49553668626170261
22966,0.49555865192022991
22967,0.49558061566595552
22968,0.49555903866248696
22969,0.49558100047890635
22970,0.49560296038310842
22971,0.49558138522484874
22972,0.49560334320041788
22973,0.4955817699038001
22974,0.49556019848524419
22975,0.49558215451577803
22976,0.49560410863509752
22977,0.49558253906079991
22978,0.49556097136391331
22979,0.49553940554419251
22980,0.49556135770234988
22981,0.495539793742657
22982,0.49556174397354452
22983,0.49558369229430449
22984,0.4956056387051862
22985,0.49558407657167719
22986,0.49560602105629514
22987,0.49558446078218121
22988,0.49560640334087352
22989,0.49562834399060418
22990,0.49565028273162243
22991,0.49562872428341526
22992,0.49565066109951289
22993,0.49562910451006831
22994,0.495651039401583
22995,0.49562948467058054
22996,0.49560793181422858
22997,0.49562986476496934
22998,0.49565179580833119
22999,0.4956737249445628
23000,0.4956521739130435
23001,0.49563062475544539
23002,0.49565255195200419
23003,0.49567447724209884
23004,0.49565292992523041
23005,0.49567485329276245
23006,0.49569677475441187
23007,0.49571869431042725
23008,0.49569714881780252
23009,0.495675605197966
23010,0.49569752281616686
23011,0.49571943852939898
23012,0.49569789674952197
23013,0.49567635684178507
23014,0.4956548188059442
23015,0.49567673256571804
23016,0.4956551963851234
23017,0.4956771082243559
23018,0.49569901815970108
23019,0.49567748381771581
23020,0.49565595134665508
23021,0.49567785934581471
23022,0.49565632872904181
23023,0.49563479998262605
23024,0.4956567060458652
23025,0.49563517915309446
23026,0.49565708329714236
23027,0.49563555825769751
23028,0.49565746048289039
23029,0.49567936080594033
23030,0.49570125922709507
23031,0.49572315574660242
23032,0.49574505036470995
23033,0.49576694308166541
23034,0.49578883389771644
23035,0.49576731061428259
23036,0.49578919951380446
23037,0.49576767808308375
23038,0.49578956506641203
23039,0.4957680454880854
23040,0.49578993055555554
23041,0.49581181372336269
23042,0.49583369499175417
23043,0.49581217723386711
23044,0.49583405658739804
23045,0.49581254068127578
23046,0.49583441812028117
23047,0.49585629366078016
23048,0.49583477959041999
23049,0.4958566532170593
23050,0.49583514099783083
23051,0.49585701271094529
23052,0.49587888252646189
23053,0.49590075044462761
23054,0.49587924004511147
23055,0.49590110605074822
23056,0.49587959750173488
23057,0.49590146159517717
23058,0.49587995489634834
23059,0.49585845006288215
23060,0.49588031222896789
23061,0.49590217249902435
23062,0.49592403087329806
23063,0.49594588735203571
23064,0.4959243843218869
23065,0.49594623889009321
23066,0.49592473770918233
23067,0.49594659036719124
23068,0.49596844113057048
23069,0.49594694178334564
23070,0.49592544429995666
23071,0.49594729313857222
23072,0.49596914008321774
23073,0.49594764443288691
23074,0.49596948946866604
23075,0.49594799566630554
23076,0.49592650372681574
23077,0.49594834683884387
23078,0.49597018805789062
23079,0.49594869795051777
23080,0.49592720970537263
23081,0.49594904900134312
23082,0.49592756260289406
23083,0.49590607806610926
23084,0.49592791543926529
23085,0.49590643274853802
23086,0.49592826821450231
23087,0.49590678736951532
23088,0.49592862092862094
23089,0.49595045259647452
23090,0.49592897358163707
23091,0.49595080334329394
23092,0.49592932617356661
23093,0.49590785086389816
23094,0.49592967870442539
23095,0.49590820523922929
23096,0.49593003117422929
23097,0.49590855955318874
23098,0.4958870897913239
23099,0.49586562188839345
23100,0.49588744588744588
23101,0.49586597982771308
23102,0.49588780192191151
23103,0.49586633770505995
23104,0.49584487534626037
23105,0.4958666955204501
23106,0.4958452350038951
23107,0.49586705327389968
23108,0.49588886965553053
23109,0.49586741096542475
23110,0.49588922544353092
23111,0.49591103803383668
23112,0.49588958116995502
23113,0.49591139185739624
23114,0.4959332006576101
23115,0.49595500757084143
23116,0.49593355251773663
23117,0.49595535752909115
23118,0.4959771606540358
23119,0.49599896189281545
23120,0.49597750865051904
23121,0.4959993079884088
23122,0.49602110544070582
23123,0.49604290100765469
23124,0.49602144957619787
23125,0.496
23126,0.49597855227882037
23127,0.49600034591602887
23128,0.49597890003459011
23129,0.49600069177223399
23130,0.49597924773022051
23131,0.49595780554234575
23132,0.49597959536572711
23133,0.49600138330523497
23134,0.49597994294112563
23135,0.4960017289820618
23136,0.49598029045643155
23137,0.49600207459912693
23138,0.49602385685884692
23139,0.4960024201564458
23140,0.49602420051858254
23141,0.49604597899831471
23142,0.49606775559588628
23143,0.49604632070172405
23144,0.49606809540269614
23145,0.49604666234607908
23146,0.49602523114144992
23147,0.49600380178856873
23148,0.49602557456367719
23149,0.49600414704738865
23150,0.49598272138228944
23151,0.49596129756813961
23152,0.49593987560469938
23153,0.49591845549172892
23154,0.49594022631078866
23155,0.49596199524940615
23156,0.4959405769562964
23157,0.49591916051301982
23158,0.49594092754123847
23159,0.49591951293233733
23160,0.49589810017271158
23161,0.49591986529079057
23162,0.49589845436490804
23163,0.4958770452877434
23164,0.49585563805905714
23165,0.49583423267860999
23166,0.49585599585599588
23167,0.49587775715457333
23168,0.49589951657458564
23169,0.49587811299581336
23170,0.495899870522227
23171,0.49592162617064434
23172,0.49594337994130849
23173,0.49592197816424288
23174,0.49594373004228876
23175,0.49592233009708736
23176,0.4959440800828443
23177,0.49592268196919359
23178,0.49594443006299077
23179,0.49592303378057723
23180,0.49594477998274372
23181,0.49596652430870108
23182,0.49594512984211886
23183,0.49592373722123972
23184,0.49594547964113184
23185,0.49596722018546474
23186,0.49594582937979814
23187,0.49592444041920042
23188,0.49590305330343282
23189,0.49592479192720684
23190,0.49594652867615352
23191,0.49596826355051526
23192,0.49598999655053466
23193,0.49601172767645413
23194,0.49603345692851597
23195,0.49601207156714811
23196,0.49599068804966373
23197,0.49601241539854291
23198,0.49603414087421327
23199,0.49605586447691713
23200,0.49607758620689657
23201,0.49605620447394511
23202,0.49607792431686926
23203,0.4960996422876352
23204,0.49612135838648508
23205,0.49609997845291964
23206,0.4961216926656899
23207,0.49614340500710991
23208,0.49616511547742159
23209,0.49618682407686671
23210,0.49616544592847911
23211,0.4961440696221619
23212,0.49616577632259179
23213,0.49614440184379444
23214,0.4961230292065133
23215,0.49610165841051046
23216,0.49608028945554788
23217,0.49610199422836715
23218,0.49608062709966405
23219,0.49610232998837162
23220,0.49612403100775193
23221,0.49614573015804658
23222,0.49612436482645766
23223,0.4961030013348835
23224,0.49608163968308644
23225,0.49606027987082885
23226,0.49603892189787308
23227,0.49601756576398159
23228,0.49599621146891681
23229,0.49597485901244137
23230,0.49599655617735688
23231,0.4960182514743231
23232,0.49599690082644626
23233,0.49601859424095035
23234,0.49599724541620038
23235,0.49601893694856897
23236,0.49604062661387505
23237,0.4960623144123596
23238,0.4960840003442637
23239,0.49610568440982833
23240,0.49608433734939761
23241,0.49606299212598426
23242,0.49608467429653214
23243,0.49606333089532334
23244,0.49604198933057991
23245,0.49606366960636694
23246,0.49604232986320229
23247,0.49602099195595128
23248,0.49599965588437717
23249,0.49597832164824296
23250,0.496
23251,0.49602167648703283
23252,0.49600034405642524
23253,0.49602201866425838
23254,0.4960006880536682
23255,0.49597935927757469
23256,0.49595803233574132
23257,0.49597970503504324
23258,0.49600137587066817
23259,0.49602304484285653
23260,0.4960017196904557
23261,0.496023386784747
23262,0.49600206345112202
23263,0.49598074195073721
23264,0.49600240715268223
23265,0.49602407049215558
23266,0.49600275079515171
23267,0.49602441225770405
23268,0.49600309437854562
23269,0.49598177833168594
23270,0.49600343790287926
23271,0.49602509561256497
23272,0.49600378136816775
23273,0.4959824689554419
23274,0.4960041247744264
23275,0.49602577873254566
23276,0.49604743083003955
23277,0.49602612020449371
23278,0.49600481140991493
23279,0.49598350444606726
23280,0.49600515463917527
23281,0.49602680297238089
23282,0.49600549780946657
23283,0.49598419447665681
23284,0.49596289297371587
23285,0.49594159330040799
23286,0.49596323971485012
23287,0.49598488427019366
23288,0.49600652696667813
23289,0.49598522907810555
23290,0.49600686990124515
23291,0.49598557382680003
23292,0.495964279580972
23293,0.49598591851629242
23294,0.49600755559371512
23295,0.49602919081347929
23296,0.49605082417582419
23297,0.49602953169936043
23298,0.49605116318997339
23299,0.49607279282372635
23300,0.49605150214592275
23301,0.4960731299085876
23302,0.49605184104368721
23303,0.496030554005922
23304,0.49600926879505663
23305,0.49598798541085604
23306,0.4960096112589033
23307,0.49603123525121207
23308,0.4960528573880213
23309,0.49607447766956969
23310,0.49605319605319603
23311,0.49607481446527391
23312,0.49609643102264928
23313,0.49607515120319134
23314,0.4960538732092305
23315,0.49603259704053182
23316,0.49601132269686055
23317,0.49599005017798176
23318,0.49596877948366069
23319,0.49594751061366266
23320,0.49596912521440822
23321,0.49599073796149395
23322,0.49596947088585885
23323,0.49594820563392361
23324,0.49592694220545364
23325,0.4959485530546624
23326,0.49597016205093031
23327,0.49594890041582718
23328,0.49597050754458161
23329,0.49594924771743326
23330,0.49597085297899701
23331,0.49594959495949598
23332,0.49592833876221498
23333,0.49594994214203059
23334,0.49592868775177851
23335,0.49595028926505247
23336,0.49592903668152211
23337,0.49590778591935553
23338,0.49588653697831864
23339,0.49586528985817729
23340,0.49584404455869752
23341,0.49582280107964527
23342,0.49580155942078658
23343,0.49578031958188751
23344,0.4957590815627142
23345,0.49573784536303278
23346,0.49571661098260944
23347,0.49573821047672079
23348,0.49575980812060988
23349,0.49578140391451453
23350,0.49576017130620986
23351,0.49578176523489359
23352,0.49580335731414871
23353,0.49582494754421275
23354,0.4958465359253233
23355,0.49582530507385997
23356,0.49584689159102585
23357,0.49586847625979363
23358,0.49584724719582157
23359,0.49582601994948416
23360,0.49580479452054793
23361,0.4958263772954925
23362,0.49580515366835032
23363,0.49578393185806618
23364,0.49580551275466528
23365,0.49578429274555957
23366,0.49576307455276897
23367,0.49578465357127571
23368,0.49576343717904825
23369,0.49578501433523042
23370,0.49576379974326057
23371,0.49578537503743958
23372,0.4958069484853671
23373,0.49582852008728018
23374,0.49580730726448191
23375,0.49582887700534761
23376,0.49580766598220399
23377,0.49578645677375199
23378,0.49580802463854906
23379,0.49578681722913726
23380,0.49576561163387511
23381,0.49574440785252982
23382,0.49576597382602
23383,0.49578753795492453
23384,0.49580910023947999
23385,0.49583066067992304
23386,0.49580945865047465
23387,0.49578825843417285
23388,0.49580981700017102
23389,0.4957886185813844
23390,0.49576742197520307
23391,0.49574622718139455
23392,0.49572503419972641
23393,0.49570384302996623
23394,0.49572539967513035
23395,0.49574695447745243
23396,0.49572576508804922
23397,0.49574731803222638
23398,0.495726130438499
23399,0.49574768152485149
23400,0.49572649572649574
23401,0.4957480449553438
23402,0.49572686095205537
23403,0.49570567875913346
23404,0.49568449837634593
23405,0.49570604571672722
23406,0.49572759121592752
23407,0.49570641261161191
23408,0.49572795625427202
23409,0.49574949805630314
23410,0.49577103801794103
23411,0.4957498611763701
23412,0.49572868614385784
23413,0.49570751292017257
23414,0.49568634150508245
23415,0.49570787956438178
23416,0.49568670994192005
23417,0.49570824614596232
23418,0.49572978051071825
23419,0.49575131303642339
23420,0.49577284372331343
23421,0.49579437257162373
23422,0.49581589958158995
23423,0.49579473167399563
23424,0.4958162568306011
23425,0.49583778014941304
23426,0.49581661401861182
23427,0.49583813548469713
23428,0.49581697114563772
23429,0.49583849075931535
23430,0.49586000853606488
23431,0.49588152447612138
23432,0.49586036189825877
23433,0.49583920112661634
23434,0.4958180421609627
23435,0.49579688500106678
23436,0.49577572964669742
23437,0.49575457609762341
23438,0.49573342435361378
23439,0.49571227441443749
23440,0.4956911262798635
23441,0.49571264024572331
23442,0.49573415237607715
23443,0.49575566267115984
23444,0.49577717113120628
23445,0.49575602473875025
23446,0.4957775313486309
23447,0.49579903612402437
23448,0.49577789150460594
23449,0.49579939443046611
23450,0.49577825159914712
23451,0.49575711057097777
23452,0.49577861163227016
23453,0.49575747239159168
23454,0.49577897160399081
23455,0.49580046898315921
23456,0.49577933151432468
23457,0.49575819584772135
23458,0.49573706198311879
23459,0.49571592992028646
23460,0.49573742540494459
23461,0.49575891905715869
23462,0.49578041087716307
23463,0.49575928056940716
23464,0.49573815206273442
23465,0.49575964202002981
23466,0.49573851529873009
23467,0.49571739037797757
23468,0.49569626725754218
23469,0.49571775533682733
23470,0.49573924158500215
23471,0.4957607260023007
23472,0.49578220858895705
23473,0.49576108720657774
23474,0.49573996762375394
23475,0.4957614483493078
23476,0.49578292724484579
23477,0.49580440431060185
23478,0.49582587954680979
23479,0.49580476170194643
23480,0.49582623509369678
23481,0.49584770665644562
23482,0.49586917639042671
23483,0.49584806029893969
23484,0.49586952818940555
23485,0.49589099425165001
23486,0.49591245848590648
23487,0.49593392089240856
23488,0.49595538147138962
23489,0.49597684022308314
23490,0.49599829714772242
23491,0.49597718275084074
23492,0.49595607015154097
23493,0.49593495934959347
23494,0.49595641440367755
23495,0.49593530538412428
23496,0.49595675859720806
23497,0.49593565135974804
23498,0.49591454591880157
23499,0.49589344227413934
23500,0.49591489361702129
23501,0.49593634313433471
23502,0.49591524125606329
23503,0.4958941411734672
23504,0.49591558883594283
23505,0.49593703467347372
23506,0.49595847868629284
23507,0.49593738035478796
23508,0.49591628381827463
23509,0.4959377259772853
23510,0.49591663122075713
23511,0.49589553825868743
23512,0.49591697856413747
23513,0.49589588738144857
23514,0.49591732584843073
23515,0.49589623644482245
23516,0.49587514883483585
23517,0.49589658544882426
23518,0.49587549961731442
23519,0.49585441557889365
23520,0.49583333333333335
23521,0.49581225288040476
23522,0.49583368761159763
23523,0.49581260893593504
23524,0.49583404182962082
23525,0.49581296493092453
23526,0.49583439598741819
23527,0.49581332086538871
23528,0.4958347500850051
23529,0.49585617748310595
23530,0.49587760305992351
23531,0.49585652968424632
23532,0.49587795342512325
23533,0.49589937534525985
23534,0.49587830373077252
23535,0.49585723390694708
23536,0.49583616587355539
23537,0.49581509963036918
23538,0.49583651967032033
23539,0.49585793789030969
23540,0.49587935429056923
23541,0.49585828979227731
23542,0.49587970435816836
23543,0.49585864163445609
23544,0.4958800543662929
23545,0.4959014652792525
23546,0.49588040431495795
23547,0.49585934513950825
23548,0.49588075420417871
23549,0.4959021614505924
23550,0.49592356687898087
23551,0.49594497048957581
23552,0.4959663722826087
23553,0.49598777225831103
23554,0.49600917041691434
23555,0.49603056675864998
23556,0.49605196128374934
23557,0.49603090376533515
23558,0.49600984803463793
23559,0.49598879409143004
23560,0.49596774193548387
23561,0.4959466915665719
23562,0.49596808420337835
23563,0.49594703560667147
23564,0.49596842641317263
23565,0.49594737958837259
23566,0.49596876856488159
23567,0.49599015572622734
23568,0.49601154107264089
23569,0.49599049599049599
23570,0.49601187950784897
23571,0.49599083619702178
23572,0.49601221788562699
23573,0.49603359776014933
23574,0.49605497582081953
23575,0.49607635206786849
23576,0.49605531048523921
23577,0.49603427068753447
23578,0.49605564509288319
23579,0.4960346070656092
23580,0.49605597964376591
23581,0.49607735040922779
23582,0.49609871936222544
23583,0.49612008650298944
23584,0.49614145183175035
23585,0.49616281534873863
23586,0.4961417790214534
23587,0.49616314071310469
23588,0.49618450059352215
23589,0.49620585866293609
23590,0.49618482407799913
23591,0.4961637912763342
23592,0.49614276025771448
23593,0.49616411647522568
23594,0.49618547088242776
23595,0.4961644416189871
23596,0.49618579420240716
23597,0.49616476670763232
23598,0.49614374099499958
23599,0.49616509174117546
23600,0.49618644067796608
23601,0.49616541671963055
23602,0.49614439454283538
23603,0.49612337414735413
23604,0.49614472123368919
23605,0.49612370260538019
23606,0.49614504786918578
23607,0.49612403100775193
23608,0.4961453744493392
23609,0.49612435935448346
23610,0.49610334603981365
23611,0.49612468764558892
23612,0.4961460274436727
23613,0.49616736543429468
23614,0.49618870161768441
23615,0.49621003599407154
23616,0.49623136856368566
23617,0.49621035694626753
23618,0.49618934710813783
23619,0.49621067784410855
23620,0.49623200677392043
23621,0.49621099868760848
23622,0.49618999237998473
23623,0.4962113194767811
23624,0.49619031493396548
23625,0.49616931216931215
23626,0.49619063743333613
23627,0.49616963643289458
23628,0.49614863721008973
23629,0.49612763976469593
23630,0.49610664409648753
23631,0.49608565020523887
23632,0.49610697359512523
23633,0.49608598146659333
23634,0.49606499111449609
23635,0.49608631267188491
23636,0.49606532408190895
23637,0.49604433726784281
23638,0.49602335222946103
23639,0.49604467194043739
23640,0.49606598984771572
23641,0.49608730595152489
23642,0.4960663226461382
23643,0.49604534111576365
23644,0.49602436136017597
23645,0.49600338337914995
23646,0.49598240717246045
23647,0.49596143273988241
23648,0.4959404600811908
23649,0.49596177428221067
23650,0.49594080338266383
23651,0.49596211576677518
23652,0.49598342634872317
23653,0.49596245719359067
23654,0.49598376595924581
23655,0.49596279856267173
23656,0.4959418329387893
23657,0.49596313987403307
23658,0.49594217600811563
23659,0.49596348112768923
23660,0.49594251901944209
23661,0.49596382232365493
23662,0.49598512382723353
23663,0.49600642353040614
23664,0.49602772143340096
23665,0.4960067610395098
23666,0.49598580241696949
23667,0.49596484556555542
23668,0.49594389048504312
23669,0.49596518653090538
23670,0.49594423320659065
23671,0.49596552743863798
23672,0.49598681987157822
23673,0.49596586828876782
23674,0.4959871589085072
23675,0.49600844772967267
23676,0.49602973475249196
23677,0.49605101997719303
23678,0.49607230340400371
23679,0.49605135351999663
23680,0.49607263513513511
23681,0.49609391495291583
23682,0.49611519297356643
23683,0.4960942448169573
23684,0.49607329842931935
23685,0.49609457462529027
23686,0.49607362999240057
23687,0.4960949043779288
23688,0.49611617696724081
23689,0.49613744776056395
23690,0.49611650485436892
23691,0.49613777383816637
23692,0.49615904102650682
23693,0.49613809986071833
23694,0.49611716046256438
23695,0.49613842582823381
23696,0.49611748818365969
23697,0.49609655230619909
23698,0.49611781584943876
23699,0.4960968817249673
23700,0.4960759493670886
23701,0.49605501877557912
23702,0.4960340899502152
23703,0.49605535164325193
23704,0.49607661154235572
23705,0.49609786964775365
23706,0.49611912595967267
23707,0.49609819884422324
23708,0.49607727349417918
23709,0.49605634990931713
23710,0.49607760438633486
23711,0.49605668255240182
23712,0.49603576248313092
23713,0.496057015139375
23714,0.49603609682044364
23715,0.49605734767025089
23716,0.49607859672794735
23717,0.49609984399375973
23718,0.49612108946791467
23719,0.49610017285720309
23720,0.49607925801011804
23721,0.49605834492643647
23722,0.49603743360593544
23723,0.49601652404839186
23724,0.49603776766143987
23725,0.49601685985247629
23726,0.49603810166062545
23727,0.49605934167825683
23728,0.49608057990559679
23729,0.49610181634287159
23730,0.49612305099030762
23731,0.49610214487379378
23732,0.49608124051913027
23733,0.49606033792609444
23734,0.4960815707423949
23735,0.49610280176953864
23736,0.49608190091001009
23737,0.49610313013438934
23738,0.49612435757014073
23739,0.49614558321749019
23740,0.49612468407750632
23741,0.49610378669811717
23742,0.49608289107910031
23743,0.49610411489702227
23744,0.49608322102425878
23745,0.49606232891134977
23746,0.49604143855807292
23747,0.49602054996420603
23748,0.4959996631295267
23749,0.4959787780538128
23750,0.496
23751,0.49597911666877187
23752,0.496000336813742
23753,0.49602155517197827
23754,0.49604277174370631
23755,0.49606398652915173
23756,0.49604310489981479
23757,0.4960222250284127
23758,0.49600134691472347
23759,0.49598047055852518
23760,0.49595959595959593
23761,0.49593872311771392
23762,0.49595993603232053
23763,0.49593906493287887
23764,0.49596027604780341
23765,0.49593940669051123
23766,0.49596061600605906
23767,0.49598182353683679
23768,0.49596095590710199
23769,0.49594009003323658
23770,0.49591922591501891
23771,0.49589836355222749
23772,0.49591956924112401
23773,0.49589870861902158
23774,0.49587784975182975
23775,0.49589905362776027
23776,0.49592025572005383
23777,0.49589939857845816
23778,0.49587854319118513
23779,0.49589974347112997
23780,0.49592094196804037
23781,0.49590008830579035
23782,0.49587923639727527
23783,0.49590043308245385
23784,0.49592162798520012
23785,0.49590077780113517
23786,0.49592197090725637
23787,0.49594316223147095
23788,0.49592231377164958
23789,0.49590146706460969
23790,0.49588062211013029
23791,0.49585977890799043
23792,0.49588096839273704
23793,0.49590215609633087
23794,0.49588131461713036
23795,0.49590250052532042
23796,0.49592368465288283
23797,0.49594486700004203
23798,0.49596604756702245
23799,0.49598722635404852
23800,0.49596638655462183
23801,0.49598756354775009
23802,0.49600873876144863
23803,0.49602991219594167
23804,0.4960090741051924
23805,0.49603024574669186
23806,0.49605141560951022
23807,0.49607258369387153
23808,0.49605174731182794
23809,0.49603091268007898
23810,0.49601007979840406
23811,0.49603124606274412
23812,0.49605241054930288
23813,0.49603157938940917
23814,0.49605274208448813
23815,0.49603191266008817
23816,0.49601108498488411
23817,0.49603224587479533
23818,0.49601141993450332
23819,0.49599059574289434
23820,0.49596977329974812
23821,0.49599093237059738
23822,0.49597011166148935
23823,0.49599126894177897
23824,0.49601242444593685
23825,0.49603357817418675
23826,0.49601275917065391
23827,0.49599194191463464
23828,0.49597112640590901
23829,0.49599227831633724
23830,0.49597146454049518
23831,0.49599261466157524
23832,0.49601376300772071
23833,0.49599295095036294
23834,0.49601409750776204
23835,0.49599328718271452
23836,0.49601443195166972
23837,0.49599362335864411
23838,0.49601476633945801
23839,0.49603590754645749
23840,0.49601510067114096
23841,0.49599429554129443
23842,0.49597349215669828
23843,0.49595269051713292
23844,0.4959318906223788
23845,0.49595302998532187
23846,0.49593223182085044
23847,0.49595336939656981
23848,0.49597450519959746
23849,0.49595370875089101
23850,0.49593291404612161
23851,0.49591212108506982
23852,0.49589132986751633
23853,0.49587054039324197
23854,0.49584975266202735
